Libellé,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09
Indice des prix à la consommation - Base 2015 - Ménages urbains dont le chef est ouvrier ou employé - France - Ensemble,65.63,65.76,65.92,66.3,66.4,66.37,66.36,66.81,67.3,67.59,67.48,67.43,67.79,67.98,68.11,68.33,68.56,68.72,68.9,68.97,69.07,69.46,69.73,69.48,69.58,69.87,70.12,70.27,70.53,70.47,70.39,70.33,70.56,70.78,70.85,70.8,71.09,71.38,71.76,71.85,71.97,71.96,72.0,72.01,72.24,72.38,72.45,72.41,72.56,72.8,72.98,73.17,73.34,73.31,73.28,73.29,73.52,73.67,73.72,73.7,73.9,74.12,74.36,74.45,74.56,74.55,74.4,74.81,75.07,75.14,75.21,75.27,75.39,75.68,76.17,76.26,76.42,76.33,76.18,76.05,76.29,76.46,76.41,76.58,76.8,76.96,77.03,77.05,77.17,77.16,77.03,77.24,77.39,77.36,77.49,77.51,77.31,77.62,77.77,77.92,77.94,77.99,77.72,77.79,77.8,77.77,77.72,77.81,77.62,77.86,78.13,78.34,78.35,78.34,78.09,78.23,78.38,78.44,78.47,78.78,78.79,78.86,79.25,79.25,79.4,79.59,79.42,79.55,79.94,79.88,80.07,80.05,79.77,79.99,80.37,80.73,81.23,81.26,81.05,81.08,81.26,81.35,81.15,81.25,81.69,81.78,82.15,82.46,82.56,82.55,82.48,82.68,82.88,83.03,83.05,83.17,83.4,83.94,84.27,84.21,84.14,84.3,84.22,84.4,84.73,84.95,85.13,85.22,85.3,85.66,85.99,86.21,86.49,86.53,86.36,86.49,86.58,86.78,86.83,86.96,86.52,87.04,87.58,87.73,87.79,87.87,87.67,87.99,88.29,88.27,88.14,88.25,88.17,88.49,88.76,89.1,89.46,89.47,89.31,89.58,89.45,89.31,89.43,89.62,89.34,89.5,89.87,90.29,90.5,90.62,90.36,90.75,90.88,91.14,91.58,91.91,91.83,91.99,92.67,92.98,93.46,93.77,93.56,93.53,93.52,93.51,93.1,92.91,92.55,92.89,93.06,93.18,93.32,93.4,92.98,93.42,93.26,93.36,93.51,93.77,93.58,94.06,94.51,94.77,94.86,94.84,94.56,94.76,94.73,94.84,94.99,95.4,95.17,95.59,96.33,96.68,96.76,96.82,96.37,96.85,96.82,97.06,97.34,97.71,97.4,97.77,98.56,98.72,98.65,98.71,98.27,98.88,98.61,98.88,98.72,99.05,98.53,98.78,99.51,99.4,99.47,99.63,99.39,99.85,99.6,99.47,99.41,99.75,99.24,99.76,100.19,100.18,100.19,100.14,99.86,100.27,99.87,99.92,99.78,99.87,98.94,99.53,100.13,100.29,100.49,100.41,100.05,100.37,99.95,100.01,99.81,100.02,99.03,99.28,100.01,100.1,100.5,100.6,100.04,100.37,100.34,100.36,100.36,100.6,100.29,100.39,101.11,101.19,101.25,101.22,100.67,101.19,101.25,101.35,101.49,101.78,101.63,101.61,102.78,102.96,103.39,103.35,103.03,103.5,103.51,103.63,103.4,103.38,102.88,102.96,103.93,104.24,104.37,104.57,104.16,104.6,104.51,104.47,104.63,105.03,104.57,104.57,104.76,104.67,104.76,104.81,105.16,105.0,104.72,104.68,104.95,105.1,105.26,105.25,105.92,106.02,106.33,106.48,106.41,107.0,106.94,107.35,107.72,107.89,108.14,108.96,110.51,110.88,111.61,112.44,112.51,113.0,112.53,113.63,114.03,113.9,114.37,115.56,116.68,117.33,117.25,117.4,117.17,118.33,117.98,118.18,118.08,118.21,118.03,119.07,119.36,119.84,119.84,119.88,119.81,120.4,
Indice des prix à la consommation - Base 2015 - Ménages urbains dont le chef est ouvrier ou employé - France - Ensemble hors tabac,,,,,,,,,,,,,,,,,,,,,,,,,72.21,72.51,72.77,72.92,73.09,73.02,72.93,72.87,73.12,73.35,73.43,73.37,73.58,73.78,74.18,74.27,74.37,74.26,74.31,74.32,74.57,74.71,74.79,74.75,74.73,74.9,75.1,75.3,75.48,75.45,75.41,75.42,75.66,75.83,75.76,75.71,75.92,76.15,76.41,76.5,76.62,76.61,76.45,76.74,77.02,77.1,77.17,77.23,77.29,77.57,78.09,78.19,78.35,78.26,78.1,77.97,78.21,78.39,78.35,78.45,78.56,78.72,78.8,78.82,78.95,78.94,78.8,79.03,79.18,79.15,79.29,79.31,79.03,79.34,79.5,79.65,79.68,79.73,79.45,79.52,79.54,79.51,79.46,79.54,79.23,79.49,79.76,79.98,79.99,79.98,79.72,79.87,80.03,80.1,80.13,80.45,80.34,80.41,80.83,80.82,80.98,81.19,81.0,81.14,81.56,81.49,81.69,81.67,81.27,81.47,81.86,82.25,82.77,82.81,82.58,82.61,82.81,82.9,82.68,82.8,83.03,83.12,83.51,83.83,83.93,83.92,83.86,84.07,84.29,84.44,84.46,84.59,84.6,85.12,85.47,85.41,85.34,85.51,85.42,85.62,85.96,86.0,85.89,85.99,85.86,86.2,86.54,86.76,87.06,87.1,86.92,87.06,87.15,87.37,87.42,87.55,87.09,87.63,88.19,88.34,88.4,88.48,88.27,88.6,88.91,88.89,88.75,88.87,88.79,89.12,89.4,89.75,90.12,90.13,89.96,90.24,90.11,89.96,90.08,90.28,89.99,90.15,90.54,90.98,91.19,91.31,91.05,91.33,91.45,91.71,92.16,92.5,92.42,92.59,93.29,93.61,94.11,94.43,94.21,94.17,94.16,94.14,93.72,93.52,93.15,93.5,93.68,93.8,93.94,94.02,93.59,94.04,93.88,93.98,94.03,94.27,94.07,94.56,95.03,95.3,95.39,95.37,95.08,95.3,95.26,95.37,95.42,95.82,95.58,96.01,96.78,97.15,97.22,97.29,96.82,97.32,97.29,97.45,97.67,98.06,97.73,98.12,98.93,99.09,99.02,99.08,98.63,99.26,98.98,99.06,98.9,99.23,98.7,98.96,99.71,99.6,99.67,99.83,99.53,99.96,99.7,99.56,99.51,99.86,99.27,99.76,100.2,100.19,100.21,100.16,99.86,100.29,99.88,99.92,99.78,99.87,98.91,99.52,100.14,100.29,100.51,100.42,100.05,100.38,99.95,100.0,99.81,100.02,99.0,99.25,100.01,100.1,100.51,100.62,100.03,100.38,100.35,100.36,100.36,100.61,100.29,100.37,101.06,101.14,101.2,101.18,100.62,101.15,101.21,101.31,101.4,101.65,101.5,101.47,102.27,102.46,102.93,102.89,102.54,103.02,103.03,103.15,102.92,102.9,102.36,102.45,103.21,103.52,103.65,103.86,103.43,103.88,103.79,103.75,103.71,104.12,103.64,103.64,103.61,103.52,103.59,103.65,104.0,103.84,103.55,103.51,103.62,103.77,103.92,103.91,104.59,104.7,105.01,105.16,105.1,105.71,105.65,106.07,106.45,106.63,106.87,107.71,109.29,109.67,110.42,111.26,111.33,111.83,111.36,112.48,112.89,112.76,113.23,114.44,115.33,115.94,115.85,116.0,115.77,116.94,116.58,116.79,116.69,116.82,116.43,117.43,117.72,118.2,118.2,118.24,118.17,118.77,
